"","Date","PlayerID","Training","SessionType","Duration","RPE","SessionLoad","DailyLoad","AcuteLoad","ChronicLoad","AcuteChronicRatio","ObjectiveRating","FocusRating","BestOutOfMyself"
"4101","2017-12-30",14,"Yes","Speed",45,5.1,225,1335,467.1,405.54,1.15,6,8,NA
"4102","2017-12-30",14,"Yes","Skills",60,8.2,480,NA,NA,NA,NA,6,8,NA
"4103","2017-12-30",14,"Yes","Strength",90,6.7,630,NA,NA,NA,NA,6,8,NA
"4104","2017-12-30",16,"Yes","Speed",45,2.8,135,1770,535,630.14,0.85,9,8,"Absolutely"
"4105","2017-12-30",16,"Yes","Skills",75,8.9,675,NA,NA,NA,NA,9,8,"Absolutely"
"4106","2017-12-30",16,"Yes","Strength",120,7.6,960,NA,NA,NA,NA,9,8,"Absolutely"
"4107","2017-12-30",17,"Yes","Speed",40,2.9,120,1230,333.6,269.64,1.24,7,8,NA
"4108","2017-12-30",17,"Yes","Conditioning",90,9.3,810,NA,NA,NA,NA,7,8,NA
"4109","2017-12-30",17,"Yes","Strength",60,5,300,NA,NA,NA,NA,7,8,NA
"4110","2017-12-29",2,"Yes","Skills",90,3.7,360,390,243.6,324.11,0.75,NA,NA,NA
"4111","2017-12-29",2,"Yes","Mobility/Recovery",30,1.2,30,NA,NA,NA,NA,NA,NA,NA
"4112","2017-12-29",3,"Yes","Skills",75,3.7,300,330,158.6,380.89,0.42,8,8,"Absolutely"
"4113","2017-12-29",3,"Yes","Mobility/Recovery",30,0.9,30,NA,NA,NA,NA,8,8,"Absolutely"
"4114","2017-12-29",4,"Yes","Skills",90,3.1,270,330,295.7,322.5,0.92,8,8,NA
"4115","2017-12-29",4,"Yes","Mobility/Recovery",60,0.8,60,NA,NA,NA,NA,8,8,NA
"4116","2017-12-29",6,"Yes","Skills",60,3.2,180,195,305.4,382.25,0.8,8,9,NA
"4117","2017-12-29",6,"Yes","Mobility/Recovery",30,0,15,NA,NA,NA,NA,8,9,NA
"4118","2017-12-29",7,"Yes","Skills",80,3.1,240,300,273.6,355,0.77,NA,NA,NA
"4119","2017-12-29",7,"Yes","Mobility/Recovery",30,2.1,60,NA,NA,NA,NA,NA,NA,NA
"4120","2017-12-29",9,"Yes","Strength",120,6.1,720,810,401.9,427.36,0.94,NA,NA,NA
"4121","2017-12-29",9,"Yes","Speed",30,3.3,90,NA,NA,NA,NA,NA,NA,NA
"4122","2017-12-29",11,"Yes","Skills",80,3.1,240,375,320,481.18,0.67,8,9,"Absolutely"
"4123","2017-12-29",11,"Yes","Mobility/Recovery",45,3.1,135,NA,NA,NA,NA,8,9,"Absolutely"
"4124","2017-12-29",13,"Yes","Skills",90,2.8,270,270,335.7,422.14,0.8,7,7,NA
"4125","2017-12-29",13,"Yes","Mobility/Recovery",30,0.2,0,NA,NA,NA,NA,7,7,NA
"4126","2017-12-29",13,"Yes","Mobility/Recovery",90,0,0,NA,NA,NA,NA,7,7,NA
"4127","2017-12-29",14,"Yes","Skills",90,3.4,270,300,276.4,357.86,0.77,7,7,NA
"4128","2017-12-29",14,"Yes","Mobility/Recovery",30,0.9,30,NA,NA,NA,NA,7,7,NA
"4129","2017-12-29",16,"Yes","Skills",90,2.9,270,630,344.3,566.93,0.61,8,7,NA
"4130","2017-12-29",16,"Yes","Mobility/Recovery",30,2.6,60,NA,NA,NA,NA,8,7,NA
"4131","2017-12-29",16,"Yes","Strength",75,3.6,300,NA,NA,NA,NA,8,7,NA
"4132","2017-12-29",17,"Yes","Skills",70,2.1,140,160,157.9,225.71,0.7,8,9,NA
"4133","2017-12-29",17,"Yes","Mobility/Recovery",40,0.1,20,NA,NA,NA,NA,8,9,NA
"4134","2017-12-28",1,"Yes","Speed",45,3.3,135,495,260,385.89,0.67,NA,NA,NA
"4135","2017-12-28",1,"Yes","Strength",90,4.2,360,NA,NA,NA,NA,NA,NA,NA
"4136","2017-12-28",2,"Yes","Speed",40,4.7,200,945,235,310.18,0.76,NA,NA,NA
"4137","2017-12-28",2,"Yes","Conditioning",30,6.7,210,NA,NA,NA,NA,NA,NA,NA
"4138","2017-12-28",2,"Yes","Skills",45,3.1,135,NA,NA,NA,NA,NA,NA,NA
"4139","2017-12-28",2,"Yes","Strength",80,4.9,400,NA,NA,NA,NA,NA,NA,NA
"4140","2017-12-28",3,"Yes","Conditioning",30,4.9,150,390,132.9,369.11,0.36,8,8,"Absolutely"
"4141","2017-12-28",3,"Yes","Strength",60,4.6,240,NA,NA,NA,NA,8,8,"Absolutely"
"4142","2017-12-28",4,"Yes","Speed",45,4.2,180,1200,274.3,310.71,0.88,7,7,NA
"4143","2017-12-28",4,"Yes","Conditioning",60,6.8,420,NA,NA,NA,NA,7,7,NA
"4144","2017-12-28",4,"Yes","Strength",120,4.9,600,NA,NA,NA,NA,7,7,NA
"4145","2017-12-28",6,"Yes","Skills",90,7.8,720,1530,302.6,375.29,0.81,7,8,NA
"4146","2017-12-28",6,"Yes","Speed",40,4.1,160,NA,NA,NA,NA,7,8,NA
"4147","2017-12-28",6,"Yes","Strength",90,4.9,450,NA,NA,NA,NA,7,8,NA
"4148","2017-12-28",6,"Yes","Combat",40,5,200,NA,NA,NA,NA,7,8,NA
"4149","2017-12-28",7,"Yes","Speed",40,4,160,1295,250,344.29,0.73,7,8,NA
"4150","2017-12-28",7,"Yes","Skills",30,4.1,120,NA,NA,NA,NA,7,8,NA
"4151","2017-12-28",7,"Yes","Conditioning",45,8.1,360,NA,NA,NA,NA,7,8,NA
"4152","2017-12-28",7,"Yes","Strength",80,5.8,480,NA,NA,NA,NA,7,8,NA
"4153","2017-12-28",7,"Yes","Combat",35,5.4,175,NA,NA,NA,NA,7,8,NA
"4154","2017-12-28",8,"Yes","Speed",45,2.8,135,555,150,335.36,0.45,NA,NA,NA
"4155","2017-12-28",8,"Yes","Skills",60,7,420,NA,NA,NA,NA,NA,NA,NA
"4156","2017-12-28",9,"Yes","Conditioning",45,7.1,315,315,286.1,398.43,0.72,NA,NA,NA
"4157","2017-12-28",11,"Yes","Speed",50,3.6,200,1570,326.4,467.79,0.7,8,8,"Absolutely"
"4158","2017-12-28",11,"Yes","Skills",45,4.6,180,NA,NA,NA,NA,8,8,"Absolutely"
"4159","2017-12-28",11,"Yes","Conditioning",35,7.8,280,NA,NA,NA,NA,8,8,"Absolutely"
"4160","2017-12-28",11,"Yes","Strength",90,6.8,630,NA,NA,NA,NA,8,8,"Absolutely"
"4161","2017-12-28",11,"Yes","Combat",40,7,280,NA,NA,NA,NA,8,8,"Absolutely"
"4162","2017-12-28",12,"Yes","Speed",30,2.9,90,850,164.3,184.64,0.89,8,8,NA
"4163","2017-12-28",12,"Yes","Conditioning",60,4.9,300,NA,NA,NA,NA,8,8,NA
"4164","2017-12-28",12,"Yes","Strength",90,3.8,360,NA,NA,NA,NA,8,8,NA
"4165","2017-12-28",12,"Yes","Combat",20,5,100,NA,NA,NA,NA,8,8,NA
"4166","2017-12-28",13,"Yes","Speed",45,5.3,225,1515,297.1,412.5,0.72,7,9,NA
"4167","2017-12-28",13,"Yes","Skills",30,4,120,NA,NA,NA,NA,7,9,NA
"4168","2017-12-28",13,"Yes","Conditioning",60,9.4,540,NA,NA,NA,NA,7,9,NA
"4169","2017-12-28",13,"Yes","Strength",90,5.1,450,NA,NA,NA,NA,7,9,NA
"4170","2017-12-28",13,"Yes","Combat",30,6.4,180,NA,NA,NA,NA,7,9,NA
"4171","2017-12-28",13,"Yes","Mobility/Recovery",30,0.2,0,NA,NA,NA,NA,7,9,NA
"4172","2017-12-28",14,"Yes","Speed",45,5.2,225,1305,246.4,347.14,0.71,6,7,NA
"4173","2017-12-28",14,"Yes","Conditioning",60,6,360,NA,NA,NA,NA,6,7,NA
"4174","2017-12-28",14,"Yes","Strength",120,5.9,720,NA,NA,NA,NA,6,7,NA
"4175","2017-12-28",15,"Yes","Conditioning",20,2.1,40,720,102.9,142.86,0.72,8,8,"Absolutely"
"4176","2017-12-28",15,"Yes","Skills",30,3.8,120,NA,NA,NA,NA,8,8,"Absolutely"
"4177","2017-12-28",15,"Yes","Strength",80,3.7,320,NA,NA,NA,NA,8,8,"Absolutely"
"4178","2017-12-28",15,"Yes","Combat",30,4,120,NA,NA,NA,NA,8,8,"Absolutely"
"4179","2017-12-28",15,"Yes","Conditioning",20,6.3,120,NA,NA,NA,NA,8,8,"Absolutely"
"4180","2017-12-28",16,"Yes","Speed",40,2.9,120,935,322.9,544.43,0.59,6,7,"Somewhat"
"4181","2017-12-28",16,"Yes","Conditioning",60,8.1,480,NA,NA,NA,NA,6,7,"Somewhat"
"4182","2017-12-28",16,"Yes","Strength",75,4,300,NA,NA,NA,NA,6,7,"Somewhat"
"4183","2017-12-28",16,"Yes","Mobility/Recovery",35,0.9,35,NA,NA,NA,NA,6,7,"Somewhat"
"4184","2017-12-28",17,"Yes","Speed",35,2.8,105,945,135,220,0.61,7,9,NA
"4185","2017-12-28",17,"Yes","Conditioning",60,7.7,480,NA,NA,NA,NA,7,9,NA
"4186","2017-12-28",17,"Yes","Strength",90,4.4,360,NA,NA,NA,NA,7,9,NA
"4187","2017-12-27",1,"Yes","Speed",30,2,60,645,189.3,388.04,0.49,NA,NA,NA
"4188","2017-12-27",1,"Yes","Conditioning",45,5.3,225,NA,NA,NA,NA,NA,NA,NA
"4189","2017-12-27",1,"Yes","Strength",90,3.9,360,NA,NA,NA,NA,NA,NA,NA
"4190","2017-12-27",14,"Yes","Conditioning",30,3.3,90,330,60,300.54,0.2,NA,NA,NA
"4191","2017-12-27",14,"Yes","Strength",60,3.9,240,NA,NA,NA,NA,NA,NA,NA
"4192","2017-12-26",1,"Yes","Conditioning",40,3,120,120,269.3,406.07,0.66,NA,NA,NA
"4193","2017-12-26",2,"Yes","Conditioning",45,5.8,270,270,100,283.07,0.35,NA,NA,NA
"4194","2017-12-26",3,"Yes","Conditioning",30,5.5,150,150,180,437.32,0.41,8,8,"Absolutely"
"4195","2017-12-26",4,"Yes","Conditioning",45,3.7,180,180,184.3,290.43,0.63,NA,NA,"Absolutely"
"4196","2017-12-26",6,"Yes","Conditioning",35,2.7,105,113,174,361.21,0.48,NA,NA,NA
"4197","2017-12-26",6,"Yes","Mobility/Recovery",15,0.4,8,NA,NA,NA,NA,NA,NA,NA
"4198","2017-12-26",7,"Yes","Conditioning",35,3.7,140,320,135.7,366.04,0.37,NA,NA,NA
"4199","2017-12-26",7,"Yes","Strength",45,3.9,180,NA,NA,NA,NA,NA,NA,NA
"4200","2017-12-26",8,"Yes","Conditioning",45,3.2,135,135,135,394.04,0.34,NA,NA,NA
"4201","2017-12-26",9,"Yes","Conditioning",50,6.3,300,308,551.1,429.11,1.28,NA,NA,NA
"4202","2017-12-26",9,"Yes","Mobility/Recovery",15,0.1,8,NA,NA,NA,NA,NA,NA,NA
"4203","2017-12-26",10,"Yes","Conditioning",30,3.3,90,225,156.4,359.11,0.44,NA,NA,NA
"4204","2017-12-26",10,"Yes","Strength",45,3.1,135,NA,NA,NA,NA,NA,NA,NA
"4205","2017-12-26",11,"Yes","Conditioning",45,5.5,225,295,256.4,464.14,0.55,10,10,"Absolutely"
"4206","2017-12-26",11,"Yes","Mobility/Recovery",35,2,70,NA,NA,NA,NA,10,10,"Absolutely"
"4207","2017-12-26",13,"Yes","Conditioning",30,4.9,150,150,179.3,403.82,0.44,NA,NA,"Absolutely"
"4208","2017-12-26",16,"Yes","Speed",30,3,90,410,380,605.32,0.63,NA,NA,NA
"4209","2017-12-26",16,"Yes","Strength",80,4.1,320,NA,NA,NA,NA,NA,NA,NA
"4210","2017-12-25",9,"Yes","Conditioning",45,6,270,270,565.4,428.82,1.32,NA,NA,NA
"4211","2017-12-25",12,"Yes","Conditioning",30,2.7,90,90,98.6,187.32,0.53,7,7,NA
"4212","2017-12-24",1,"Yes","Speed",30,2.7,90,560,380.7,425.54,0.89,NA,NA,NA
"4213","2017-12-24",1,"Yes","Conditioning",40,5,200,NA,NA,NA,NA,NA,NA,NA
"4214","2017-12-24",1,"Yes","Strength",90,3.1,270,NA,NA,NA,NA,NA,NA,NA
"4215","2017-12-24",2,"Yes","Mobility/Recovery",50,2.1,100,100,232.9,286.29,0.81,NA,NA,NA
"4216","2017-12-24",3,"Yes","Strength",60,3.9,240,240,297.9,444.82,0.67,8,8,"Absolutely"
"4217","2017-12-24",4,"Yes","Strength",60,3.2,180,180,265.7,284,0.94,8,8,"Absolutely"
"4218","2017-12-24",4,"Yes","Strength",60,2.9,180,180,240,277.57,0.86,NA,NA,"Absolutely"
"4219","2017-12-24",6,"Yes","Strength",60,5,300,300,283.6,365.75,0.78,NA,NA,NA
"4220","2017-12-24",8,"Yes","Strength",60,2.8,180,180,218.6,397.79,0.55,NA,NA,NA
"4221","2017-12-24",9,"Yes","Strength",110,1.1,1100,1110,559,419.18,1.33,NA,NA,NA
"4222","2017-12-24",9,"Yes","Mobility/Recovery",20,0,10,NA,NA,NA,NA,NA,NA,NA
"4223","2017-12-24",10,"Yes","Conditioning",60,3,180,180,237.9,359.64,0.66,NA,NA,NA
"4224","2017-12-24",12,"Yes","Strength",40,2.9,120,120,85.7,184.11,0.47,7,7,NA
"4225","2017-12-24",13,"Yes","Conditioning",23,5.1,115,415,320.7,417.75,0.77,NA,NA,"Absolutely"
"4226","2017-12-24",13,"Yes","Strength",60,5,300,NA,NA,NA,NA,NA,NA,"Absolutely"
"4227","2017-12-24",16,"Yes","Conditioning",45,7.3,315,435,465,626.04,0.74,NA,NA,NA
"4228","2017-12-24",16,"Yes","Strength",60,2.2,120,NA,NA,NA,NA,NA,NA,NA
"4229","2017-12-23",2,"Yes","Conditioning",30,4.9,150,330,325.7,295.93,1.1,NA,NA,NA
"4230","2017-12-23",2,"Yes","Strength",45,4.1,180,NA,NA,NA,NA,NA,NA,NA
"4231","2017-12-23",3,"Yes","Conditioning",30,5.3,150,150,437.1,455.54,0.96,8,8,"Absolutely"
"4232","2017-12-23",4,"Yes","Conditioning",45,4.2,180,180,323.6,281.86,1.15,NA,NA,"Absolutely"
"4233","2017-12-23",6,"Yes","Conditioning",35,5.2,175,175,370.7,365.75,1.01,NA,NA,NA
"4234","2017-12-23",7,"Yes","Conditioning",45,3.3,135,135,360,376.57,0.96,NA,NA,NA
"4235","2017-12-23",8,"Yes","Conditioning",60,2.6,180,180,334.3,397.79,0.84,NA,NA,NA
"4236","2017-12-23",11,"Yes","Conditioning",45,4,180,420,585.7,498.07,1.18,10,10,"Absolutely"
"4237","2017-12-23",11,"Yes","Strength",60,3.8,240,NA,NA,NA,NA,10,10,"Absolutely"
"4238","2017-12-23",12,"Yes","Conditioning",30,2.9,90,90,154.3,179.82,0.86,7,7,NA
"4239","2017-12-23",14,"Yes","Conditioning",30,3,90,90,345,311.79,1.11,NA,NA,NA
"4240","2017-12-23",16,"Yes","Speed",40,2.8,120,480,552.1,618,0.89,NA,NA,NA
"4241","2017-12-23",16,"Yes","Strength",90,4,360,NA,NA,NA,NA,NA,NA,NA
"4242","2017-12-22",9,"Yes","Strength",120,5.9,720,970,579,398.82,1.45,NA,NA,NA
"4243","2017-12-22",9,"Yes","Conditioning",50,5,250,NA,NA,NA,NA,NA,NA,NA
"4244","2017-12-21",1,"Yes","Speed",45,2,90,1205,300.7,434.82,0.69,NA,NA,NA
"4245","2017-12-21",1,"Yes","Conditioning",35,9,315,NA,NA,NA,NA,NA,NA,NA
"4246","2017-12-21",1,"Yes","Strength",160,4.7,800,NA,NA,NA,NA,NA,NA,NA
"4247","2017-12-21",3,"Yes","Speed",30,4.2,120,720,415.7,477.86,0.87,8,8,"Absolutely"
"4248","2017-12-21",3,"Yes","Skills",60,4.9,300,NA,NA,NA,NA,8,8,"Absolutely"
"4249","2017-12-21",3,"Yes","Strength",60,5.1,300,NA,NA,NA,NA,8,8,"Absolutely"
"4250","2017-12-21",4,"Yes","Speed",30,3.1,90,570,297.9,301.14,0.99,8,8,NA
"4251","2017-12-21",4,"Yes","Skills",60,4.2,240,NA,NA,NA,NA,8,8,NA
"4252","2017-12-21",4,"Yes","Strength",60,4.2,240,NA,NA,NA,NA,8,8,NA
"4253","2017-12-21",5,"Yes","Conditioning",30,4.9,150,730,336.9,258.79,1.3,9,10,"Absolutely"
"4254","2017-12-21",5,"Yes","Skills",20,2.3,40,NA,NA,NA,NA,9,10,"Absolutely"
"4255","2017-12-21",5,"Yes","Speed",30,2.9,90,NA,NA,NA,NA,9,10,"Absolutely"
"4256","2017-12-21",5,"Yes","Strength",90,5,450,NA,NA,NA,NA,9,10,"Absolutely"
"4257","2017-12-21",6,"Yes","Speed",30,2.9,90,630,345.7,388.43,0.89,8,8,NA
"4258","2017-12-21",6,"Yes","Skills",60,4.9,300,NA,NA,NA,NA,8,8,NA
"4259","2017-12-21",6,"Yes","Strength",60,4.1,240,NA,NA,NA,NA,8,8,NA
"4260","2017-12-21",7,"Yes","Speed",30,3.2,90,495,340.7,388.89,0.88,8,NA,NA
"4261","2017-12-21",7,"Yes","Skills",60,2.4,180,NA,NA,NA,NA,8,NA,NA
"4262","2017-12-21",7,"Yes","Strength",45,5.2,225,NA,NA,NA,NA,8,NA,NA
"4263","2017-12-21",8,"Yes","Speed",45,1.9,90,450,308.6,410.64,0.75,NA,NA,NA
"4264","2017-12-21",8,"Yes","Skills",60,2.6,180,NA,NA,NA,NA,NA,NA,NA
"4265","2017-12-21",8,"Yes","Strength",60,2.7,180,NA,NA,NA,NA,NA,NA,NA
"4266","2017-12-21",9,"Yes","Speed",40,3.2,120,1200,440.4,369.89,1.19,NA,0,NA
"4267","2017-12-21",9,"Yes","Conditioning",45,1.2,450,NA,NA,NA,NA,NA,0,NA
"4268","2017-12-21",9,"Yes","Strength",105,5.6,630,NA,NA,NA,NA,NA,0,NA
"4269","2017-12-21",10,"Yes","Speed",30,4.8,150,690,355.7,375,0.95,NA,NA,NA
"4270","2017-12-21",10,"Yes","Skills",60,3.9,240,NA,NA,NA,NA,NA,NA,NA
"4271","2017-12-21",10,"Yes","Strength",60,4.7,300,NA,NA,NA,NA,NA,NA,NA
"4272","2017-12-21",11,"Yes","Speed",60,3.8,240,1080,525.7,512.36,1.03,8,7,"Absolutely"
"4273","2017-12-21",11,"Yes","Skills",60,5.7,360,NA,NA,NA,NA,8,7,"Absolutely"
"4274","2017-12-21",11,"Yes","Strength",60,8.3,480,NA,NA,NA,NA,8,7,"Absolutely"
"4275","2017-12-21",12,"Yes","Speed",30,0.6,30,390,141.4,190.54,0.74,7,7,NA
"4276","2017-12-21",12,"Yes","Skills",60,2.7,180,NA,NA,NA,NA,7,7,NA
"4277","2017-12-21",12,"Yes","Strength",60,3.1,180,NA,NA,NA,NA,7,7,NA
"4278","2017-12-21",13,"Yes","Speed",30,2.6,90,690,402.9,443.64,0.91,9,9,NA
"4279","2017-12-21",13,"Yes","Skills",60,5.2,300,NA,NA,NA,NA,9,9,NA
"4280","2017-12-21",13,"Yes","Strength",60,4.8,300,NA,NA,NA,NA,9,9,NA
"4281","2017-12-21",14,"Yes","Speed",30,2.1,60,600,332.1,308.57,1.08,8,8,NA
"4282","2017-12-21",14,"Yes","Skills",60,3.6,240,NA,NA,NA,NA,8,8,NA
"4283","2017-12-21",14,"Yes","Strength",60,4.9,300,NA,NA,NA,NA,8,8,NA
"4284","2017-12-21",16,"Yes","Speed",45,2.7,135,1335,483.6,600.86,0.8,8,7,NA
"4285","2017-12-21",16,"Yes","Skills",60,3.8,240,NA,NA,NA,NA,8,7,NA
"4286","2017-12-21",16,"Yes","Strength",120,8,960,NA,NA,NA,NA,8,7,NA
"4287","2017-12-21",17,"Yes","Speed",20,1,20,320,162.1,276.5,0.59,8,9,NA
"4288","2017-12-21",17,"Yes","Skills",60,3.3,180,NA,NA,NA,NA,8,9,NA
"4289","2017-12-21",17,"Yes","Strength",40,2.8,120,NA,NA,NA,NA,8,9,NA
"4290","2017-12-20",2,"Yes","Skills",60,5.1,300,1200,278.6,303.43,0.92,NA,NA,NA
"4291","2017-12-20",2,"Yes","Conditioning",60,9.1,540,NA,NA,NA,NA,NA,NA,NA
"4292","2017-12-20",2,"Yes","Strength",60,6.3,360,NA,NA,NA,NA,NA,NA,NA
"4293","2017-12-20",3,"Yes","Skills",75,5.3,375,975,495,452.14,1.09,8,8,"Absolutely"
"4294","2017-12-20",3,"Yes","Strength",60,4.6,300,NA,NA,NA,NA,8,8,"Absolutely"
"4295","2017-12-20",3,"Yes","Conditioning",30,1.2,300,NA,NA,NA,NA,8,8,"Absolutely"
"4296","2017-12-20",4,"Yes","Skills",60,5.3,300,750,396.4,280.79,1.41,8,8,"Absolutely"
"4297","2017-12-20",4,"Yes","Strength",60,3.2,180,NA,NA,NA,NA,8,8,"Absolutely"
"4298","2017-12-20",4,"Yes","Conditioning",45,5.7,270,NA,NA,NA,NA,8,8,"Absolutely"
"4299","2017-12-20",6,"Yes","Skills",60,4.9,300,880,490,365.93,1.34,8,8,NA
"4300","2017-12-20",6,"Yes","Strength",60,2.8,180,NA,NA,NA,NA,8,8,NA
"4301","2017-12-20",6,"Yes","Conditioning",50,8.1,400,NA,NA,NA,NA,8,8,NA
"4302","2017-12-20",7,"Yes","Skills",60,3.9,240,945,483.6,371.21,1.3,9,9,NA
"4303","2017-12-20",7,"Yes","Strength",60,5,300,NA,NA,NA,NA,9,9,NA
"4304","2017-12-20",7,"Yes","Conditioning",45,9.4,405,NA,NA,NA,NA,9,9,NA
"4305","2017-12-20",8,"Yes","Skills",60,4.1,240,720,456.4,394.57,1.16,NA,NA,NA
"4306","2017-12-20",8,"Yes","Strength",60,3.5,180,NA,NA,NA,NA,NA,NA,NA
"4307","2017-12-20",8,"Yes","Conditioning",60,4.9,300,NA,NA,NA,NA,NA,NA,NA
"4308","2017-12-20",9,"Yes","Strength",80,4.7,400,408,442.6,327.04,1.35,NA,NA,NA
"4309","2017-12-20",9,"Yes","Mobility/Recovery",15,0.4,8,NA,NA,NA,NA,NA,NA,NA
"4310","2017-12-20",10,"Yes","Skills",85,3,255,795,448.6,350.36,1.28,8,8,NA
"4311","2017-12-20",10,"Yes","Strength",45,3.7,180,NA,NA,NA,NA,8,8,NA
"4312","2017-12-20",10,"Yes","Conditioning",45,8.2,360,NA,NA,NA,NA,8,8,NA
"4313","2017-12-20",11,"Yes","Skills",60,6.5,360,1320,554.3,473.79,1.17,8,9,"Absolutely"
"4314","2017-12-20",11,"Yes","Strength",60,7,420,NA,NA,NA,NA,8,9,"Absolutely"
"4315","2017-12-20",11,"Yes","Conditioning",60,8.8,540,NA,NA,NA,NA,8,9,"Absolutely"
"4316","2017-12-20",13,"Yes","Skills",60,5,300,1140,531.4,419,1.27,7,7,NA
"4317","2017-12-20",13,"Yes","Strength",60,5.4,300,NA,NA,NA,NA,7,7,NA
"4318","2017-12-20",13,"Yes","Conditioning",60,9.1,540,NA,NA,NA,NA,7,7,NA
"4319","2017-12-20",14,"Yes","Skills",60,5.2,300,915,400.7,287.14,1.4,9,8,"Absolutely"
"4320","2017-12-20",14,"Yes","Strength",60,4.8,300,NA,NA,NA,NA,9,8,"Absolutely"
"4321","2017-12-20",14,"Yes","Conditioning",45,7.1,315,NA,NA,NA,NA,9,8,"Absolutely"
"4322","2017-12-20",15,"Yes","Skills",60,3.2,180,600,85.7,160.71,0.53,8,8,"Absolutely"
"4323","2017-12-20",15,"Yes","Strength",60,2.6,180,NA,NA,NA,NA,8,8,"Absolutely"
"4324","2017-12-20",15,"Yes","Conditioning",20,4.1,80,NA,NA,NA,NA,8,8,"Absolutely"
"4325","2017-12-20",15,"Yes","Combat",20,7.8,160,NA,NA,NA,NA,8,8,"Absolutely"
"4326","2017-12-20",16,"Yes","Skills",60,3.9,240,1005,486.6,564.25,0.86,8,10,"Absolutely"
"4327","2017-12-20",16,"Yes","Strength",120,2.9,360,NA,NA,NA,NA,8,10,"Absolutely"
"4328","2017-12-20",16,"Yes","Conditioning",45,9,405,NA,NA,NA,NA,8,10,"Absolutely"
"4329","2017-12-20",17,"Yes","Skills",60,3,180,485,240.7,265.07,0.91,8,9,"Absolutely"
"4330","2017-12-20",17,"Yes","Strength",10,0,5,NA,NA,NA,NA,8,9,"Absolutely"
"4331","2017-12-20",17,"Yes","Conditioning",30,1.4,300,NA,NA,NA,NA,8,9,"Absolutely"
"4332","2017-12-19",1,"Yes","Conditioning",60,5.2,300,900,349.3,440,0.79,NA,NA,NA
"4333","2017-12-19",1,"Yes","Strength",120,5.3,600,NA,NA,NA,NA,NA,NA,NA
"4334","2017-12-19",5,"Yes","Strength",120,5.4,600,600,243.7,232.71,1.05,NA,NA,NA
"4335","2017-12-19",9,"Yes","Conditioning",45,4.8,225,225,527.9,312.46,1.69,NA,NA,NA
"4336","2017-12-19",9,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,NA,NA,NA
"4337","2017-12-18",2,"Yes","Speed",30,3.1,90,750,400,269.14,1.49,NA,NA,NA
"4338","2017-12-18",2,"Yes","Skills",70,3.3,210,NA,NA,NA,NA,NA,NA,NA
"4339","2017-12-18",2,"Yes","Combat",20,4.9,100,NA,NA,NA,NA,NA,NA,NA
"4340","2017-12-18",2,"Yes","Strength",70,5,350,NA,NA,NA,NA,NA,NA,NA
"4341","2017-12-18",3,"Yes","Speed",45,4.7,225,1215,563.6,426.96,1.32,8,8,"Absolutely"
"4342","2017-12-18",3,"Yes","Skills",90,3.6,360,NA,NA,NA,NA,8,8,"Absolutely"
"4343","2017-12-18",3,"Yes","Strength",90,7,630,NA,NA,NA,NA,8,8,"Absolutely"
"4344","2017-12-18",4,"Yes","Speed",45,2.8,135,765,306.4,262.57,1.17,8,8,NA
"4345","2017-12-18",4,"Yes","Skills",90,2.2,180,NA,NA,NA,NA,8,8,NA
"4346","2017-12-18",4,"Yes","Strength",90,5.1,450,NA,NA,NA,NA,8,8,NA
"4347","2017-12-18",5,"Yes","Conditioning",40,5.1,200,1028,158,211.29,0.75,NA,8,NA
"4348","2017-12-18",5,"Yes","Skills",30,1.2,30,NA,NA,NA,NA,NA,8,NA
"4349","2017-12-18",5,"Yes","Strength",120,6.2,720,NA,NA,NA,NA,NA,8,NA
"4350","2017-12-18",5,"Yes","Speed",26,3,78,NA,NA,NA,NA,NA,8,NA
"4351","2017-12-18",6,"Yes","Speed",40,3,120,910,506.4,334.5,1.51,8,8,NA
"4352","2017-12-18",6,"Yes","Skills",80,3.1,240,NA,NA,NA,NA,8,8,NA
"4353","2017-12-18",6,"Yes","Strength",110,5.5,550,NA,NA,NA,NA,8,8,NA
"4354","2017-12-18",7,"Yes","Speed",30,4.2,120,945,509.3,352.46,1.44,7,8,NA
"4355","2017-12-18",7,"Yes","Skills",75,2.9,225,NA,NA,NA,NA,7,8,NA
"4356","2017-12-18",7,"Yes","Strength",100,5.7,600,NA,NA,NA,NA,7,8,NA
"4357","2017-12-18",8,"Yes","Speed",60,3.7,180,990,492.9,368.86,1.34,NA,NA,NA
"4358","2017-12-18",8,"Yes","Skills",90,2.2,180,NA,NA,NA,NA,NA,NA,NA
"4359","2017-12-18",8,"Yes","Strength",105,6.6,630,NA,NA,NA,NA,NA,NA,NA
"4360","2017-12-18",9,"Yes","Speed",45,3.2,135,1250,568.6,313,1.82,7,7,NA
"4361","2017-12-18",9,"Yes","Strength",155,6.8,1085,NA,NA,NA,NA,7,7,NA
"4362","2017-12-18",9,"Yes","Skills",30,0.8,30,NA,NA,NA,NA,7,7,NA
"4363","2017-12-18",10,"Yes","Speed",45,4.9,225,1005,545,334.82,1.63,9,8,NA
"4364","2017-12-18",10,"Yes","Skills",75,2.2,150,NA,NA,NA,NA,9,8,NA
"4365","2017-12-18",10,"Yes","Strength",90,7.4,630,NA,NA,NA,NA,9,8,NA
